,TF,target,scenic_weight
0,Arnt,Mief1,0.4215569834289265
1,Arnt,Fam72a,1.0453058255294645
2,Arnt,Chuk,1.0535295652512395
3,Arnt,Cela1,1.472431142182711
4,Arnt,Lmo2,0.6585343707867608
5,Arnt,1700096K18Rik,0.3411267237167669
6,Arnt,Zcwpw1,0.4516617808741714
7,Arnt,Ttc21b,0.346268674878207
8,Arnt,Ate1,0.4210543991995859
9,Arnt,Ptpn18,0.47589163898972414
10,Arnt,Sdcbp2,0.6154074354843293
11,Arnt,Hhex,3.107719931513736
12,Arnt,Ino80,0.8422215021372252
13,Arnt,Rgmb,0.4476920981167404
14,Arntl,Wiz,1.0754034099525065
15,Arntl,Ppp1r10,0.4267029528131779
16,Arntl,Med18,0.6170017576850706
17,Arntl,Vps26b,0.8128961182892174
18,Arntl,Pdk2,0.3617821242501692
19,Arntl,Plcl1,0.3392240710169644
20,Arntl,Gtpbp8,0.9561341419326331
21,Arntl,Nfatc2,0.899789302279011
22,Arntl,Usp2,0.9741951366860933
23,Arntl,Tle6,1.0045494571074458
24,Arntl,Nol4l,0.5911009423207367
25,Atf6,Zc3h3,0.5110714489725604
26,Atf6,Rptoros,0.45988093142337116
27,Atf6,Hnrnpa0,0.4310337237146129
28,Atf6,Sdk2,0.41602383874060334
29,Atf6,Rara,1.6090246551540839
30,Atf6,Irx2,1.3844116956476116
31,Atf6,Tmcc2,0.5064875066166239
32,Atf6,Camkk2,0.39312279222754937
33,Atf6,Heca,0.529273974103856
34,Atf6,Lap3,0.5379916332249238
35,Atf6,Gulo,1.4485190358318536
36,Atf6,Ntn4,0.8519982015018668
37,Atf6,Cntfr,1.0539709730566442
38,Atf6,Gna14,0.8137310335674804
39,Atf6,Krt19,3.7379740864216373
40,Atf6,Cyp4f13,1.2124236360298501
41,Atf6,Top2b,0.9334828676293183
42,Atf6,Ap1s3,0.7611790588566189
43,Atf6,Smco4,0.42327351056892604
44,Atf6,Cpne2,0.6634497271274231
45,Atf6,Coch,0.4912138158134143
46,Atf6,Itga6,0.45074619011910816
47,Atf6,Def6,1.5265273471855674
48,Atf6,Timp4,0.6059925405519793
49,Atf6,Ttll4,3.4046457013390397
50,Atf6,Rab3gap1,4.110022639637077
51,Atf6,Cux1,1.7114419536332321
52,Atf6,Mbd2,0.9356390938031924
53,Atf6,Homez,0.8898873478790942
54,Atf6,Fam210a,1.5899265906614506
55,Atf6,Lrfn4,0.6504713571318795
56,Bptf,Setd5,0.33757734961267283
57,Bptf,Arfip1,0.44773968808774706
58,Bptf,Gpr85,0.3563807966113289
59,Bptf,Pafah1b1,0.3966854192583026
60,Bptf,Rlim,0.9442581879007053
61,Bptf,Kcnh8,0.3879653576545173
62,Bptf,Mtus1,0.34241374460648544
63,Bptf,Kbtbd2,0.6068064083508361
64,Bptf,St3gal6,1.4732044973282532
65,Bptf,Baiap2,1.1351985175936967
66,Bptf,Mpg,0.4339936685397878
67,Bptf,Abcg2,1.4866024080313287
68,Bptf,Gabpb2,0.3991074364334735
69,Bptf,Tenm4,0.9889419914203565
70,Bptf,Sptlc2,0.47185299166362016
71,Bptf,Ubxn2a,1.6368838846843548
72,Bptf,Sox6,0.441248631312355
73,Bptf,Dnajc1,0.4038025952858392
74,Bptf,Plcl1,1.0062402200468317
75,Bptf,Zbtb44,0.469681988208679
76,Bptf,Rbfox2,0.5227044494574478
77,Bptf,Osbpl3,0.3593538413003247
78,Bptf,Anapc15,0.33369575083300773
79,Bptf,Mast3,0.7882857874373079
80,Bptf,Rasip1,0.7938659545670819
81,Bptf,Gorasp2,0.8340393104921953
82,Bptf,Neat1,1.165024572242215
83,Bptf,Zfand6,0.7543663964793671
84,Bptf,Zbtb20,1.0503244932663305
85,Bptf,Zfp84,1.516019688886606
86,Bptf,Irf2bp2,0.7200948544322807
87,Bptf,Sel1l,2.5321427819885276
88,Bptf,Natd1,0.6383642774132582
89,Bptf,Fam193b,0.7956688817662279
90,Cdx2,Gabpb1,1.9971164281214278
91,Cdx2,Clip1,0.5581867444500284
92,Cdx2,Pja2,0.37839915073510255
93,Cdx2,Plcl1,0.5396250790494949
94,Cdx2,Nek7,0.6836489448571911
95,Cdx2,Smim14,0.4206276930694761
96,Cdx2,Sfmbt1,0.48681296363718773
97,Cdx2,Zfp131,1.8480724602241365
98,Cdx2,Ccar1,0.7811331417841959
99,Cdx2,Apbb2,2.3322265547588117
100,Cdx2,Ism1,0.40472271042913693
101,Cdx2,Asap2,0.4026622423395362
102,Cdx2,Xpo7,0.565721978719389
103,Cdx2,Igf2bp1,0.6901206861155277
104,Cdx2,Xiap,0.5163793928197933
105,Cdx2,Specc1l,0.7846760903823433
106,Cdx2,Abca3,0.3955060344987171
107,Cdx2,Spred1,0.5504466296053591
108,Cdx2,Ptpn2,1.1120428082869676
109,Cdx2,B3gnt3,1.3787269929346995
110,Cdx2,Tle4,0.8498899655937685
111,Cdx2,Zfp771,1.0690909071392858
112,Cdx2,Anxa6,0.9518991155275419
113,Cdx2,Lmo1,2.7940221083626327
114,Cdx2,Gm7334,2.0066003152214864
115,Cdx2,Hist1h2bc,1.536513558983668
116,Cdx2,Abhd18,1.3531001474627673
117,Cdx2,Mturn,1.355099311219093
118,Cdx2,Ammecr1,2.570129573521194
119,Cdx2,Tcaf1,1.2164705449964308
120,Cdx2,Sulf1,2.131086890209108
121,Cdx2,Tyw5,1.0682925679565272
122,Cdx2,Mapt,1.2616428155539852
123,Cdx2,Zik1,1.064661412653642
124,Cdx2,Kcnc2,2.716115866687782
125,Cdx2,Trim67,1.3376865599929217
126,Cdx2,Exoc3,1.2449542503547175
127,Cebpb,Tfb1m,0.4691540221216658
128,Cebpb,Klf11,0.9424167863406903
129,Cebpb,Igsf1,8.714905316071741
130,Cebpb,Bace2,1.7997252362838279
131,Cebpb,Pomt1,0.7834393645946403
132,Cebpb,Stau1,0.5336751173079568
133,Cebpb,Ptk2b,0.5586834390357187
134,Cebpb,Polk,0.38545158841938554
135,Cebpb,Myo7a,0.44440838036970287
136,Cebpb,Cdip1,0.4530736271795319
137,Cebpb,Foxj2,1.0202410351876559
138,Cebpb,Noc3l,0.5835145594307839
139,Cebpb,Sesn2,0.32842945138591967
140,Cebpb,Ctnna2,0.70476272697449
