,TF,target,scenic_weight
0,Arnt,Cul1,0.5041999894283619
1,Arnt,Vps33a,0.3300996936678354
2,Arnt,Mef2a,0.4712511675843103
3,Arnt,Srek1,0.9592681339764928
4,Arnt,Tnpo1,0.4613216201872941
5,Arnt,Rnf19a,0.5175461759970743
6,Arnt,Zfp639,1.0554303309501447
7,Arnt,Gng12,0.5359200587982789
8,Arnt,Zfyve16,0.4498338153051613
9,Arnt,Vdac3,2.4193164936779343
10,Arnt,Crebrf,0.38382849673469166
11,Arnt,Naa50,0.38931993951905003
12,Arnt,Higd1a,0.8743587964427745
13,Arnt,Ralgps2,0.3455044255948074
14,Arnt,Mtpn,0.5439919579580198
15,Arnt,Ubn1,0.44611143352140636
16,Arnt,Cndp2,0.6101739839902126
17,Arnt,Rock2,0.4264273545196106
18,Arnt,Btf3l4,0.47361294568936063
19,Arnt,Rcc1,0.4429208139874815
20,Arnt,Rgs2,0.5589130831059705
21,Arnt,Eed,1.151744465900873
22,Arnt,Foxo3,0.5169741531497191
23,Arnt,Snx14,0.6537273059871437
24,Arnt,Dnajc10,0.3687623024123968
25,Arnt,Adnp2,0.7022368447510813
26,Arnt,Rhpn2,0.7426448651462173
27,Arnt,Zhx2,1.3977653109929034
28,Arnt,Cyhr1,1.6738699096072855
29,Arnt,1700105P06Rik,2.0688021882407903
30,Arnt,Acsl6,1.1388295811056177
31,Arnt,Rab11b,1.7205189121431916
32,Arnt,Micu2,0.7585484818450222
33,Arnt,Lurap1l,1.3734974711650452
34,Arnt,Cer1,1.8305533672048109
35,Arnt,Acox1,1.35874792284788
36,Arnt,Commd8,5.5751305328622855
37,Arnt,Ip6k1,0.8501552977020695
38,Arnt,Exoc6,1.0471971730050749
39,Arnt,Hbs1l,0.772508101135209
40,Arnt,Atxn7l3,1.2038691105054506
41,Arnt,Mfap1b,1.35463831365175
42,Arnt,Ramp1,3.6275739887005933
43,Arnt,Cdhr1,1.5662112170348381
44,Arnt,Zfp451,1.0020854091418756
45,Arnt,Mcm4,0.8692398787737026
46,Arnt,Hhex,3.0357049828364078
47,Arnt,Ddias,1.2766042928782808
48,Arnt,Sdcbp2,1.4164419510543589
49,Arnt,Tagap1,1.8763148532070208
50,Arnt,Borcs5,4.415287732071747
51,Arnt,Hipk3,0.18083201693129478
52,Arnt,Prrg3,0.2638267001665989
53,Arnt,Pex2,0.29248142199409044
54,Arnt,Ccar1,0.18232561726544824
55,Arnt,Nacc1,0.2896790384242477
56,Arnt,Stx17,0.20378225148260923
57,Arnt,Strn3,0.20034901323045612
58,Arnt,Ythdc1,0.14900842891172966
59,Arnt,Jak1,0.16233507792477256
60,Arnt,Ctps,0.23052761780459427
61,Arnt,Papd4,0.18557186833228623
62,Arnt,Tmem126b,0.21547504113473356
63,Arnt,Fyn,0.19345339237308007
64,Arnt,Rsrc1,0.2584952683393325
65,Ascl1,Prdm11,0.5549526308119731
66,Ascl1,Pigg,1.1298390436107117
67,Ascl1,Pkp3,0.5789608616985153
68,Ascl1,Mycbpap,1.4527304518768904
69,Ascl1,Sirt1,2.219598921350236
70,Ascl1,Gpn1,0.3758481040817028
71,Ascl1,Plekha7,1.307645304427835
72,Ascl1,Ssfa2,0.8632969358963514
73,Ascl1,Pde4a,0.5373495783631785
74,Ascl1,Igf1r,1.042566780804735
75,Ascl1,St6galnac2,1.271770082642701
76,Ascl1,Scaf8,0.504492326171553
77,Ascl1,Cyth3,0.7625586742256198
78,Ascl1,Trim67,0.9516769603608579
79,Ascl1,N6amt1,0.6820176401047291
80,Ascl1,Snx12,1.1520782453161011
81,Ascl1,Rnf169,1.1980619027892718
82,Ascl1,Foxj3,1.8371573045322813
83,Ascl1,Nlk,2.402991771030438
84,Ascl1,Nup153,2.221570859824786
